content_id,campaign_id,channel,content_text,tone,cta,compliance_risk,language,character_count,has_link,has_offer_amount,created_date,version,ab_variant
CNT104256,CMP12057,Push Notification,Senior Citizen FD: Extra 0.45% interest rate. Lock in high returns today!,Educational,Enroll Now,Low,Marathi,73,False,False,2024-10-04,4,C
CNT104257,CMP11035,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Book Appointment,Low,Hindi,82,False,False,2023-11-29,1,A
CNT104258,CMP19893,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Personalized,Know More,Low,English,81,False,False,2024-10-06,3,C
CNT104259,CMP15456,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Festive,Call Us,Low,Hindi,81,False,False,2024-10-28,1,C
CNT104260,CMP10013,WhatsApp,Senior Citizen Savings Account: Higher interest rates + priority banking services.,Urgent,Know More,Low,English,82,False,False,2023-01-27,2,C
CNT104261,CMP19474,Push Notification,Exclusive offer for our valued customers! 23% off on all products this festive season.,Reminder,Apply Now,Low,Hindi,86,False,False,2023-07-24,1,C
CNT104262,CMP12702,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Urgent,Limited Time Offer,Low,Hindi,81,False,False,2026-03-05,1,C
CNT104263,CMP11792,SMS,Flexi FD with premature withdrawal facility. Best rates guaranteed!,Reminder,Enroll Now,Medium,Marathi,67,False,False,2023-11-17,3,Control
CNT104264,CMP16948,Email,Credit Card bill payment due? Convert to easy EMI at 0% interest for 3 months.,Educational,Download App,Low,Tamil,78,False,False,2025-09-17,2,B
CNT104265,CMP11110,SMS,Exclusive offer for our valued customers! 25% off on all products this festive season.,Festive,Upgrade Today,Low,English,86,False,False,2023-11-29,2,Control
CNT104266,CMP17686,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Informational,Visit Branch,Low,English,81,False,False,2025-06-07,1,A
CNT104267,CMP12156,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Informational,Claim Offer,Low,Hindi,74,False,False,2023-06-15,4,A
CNT104268,CMP13422,Call Center,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Informational,Limited Time Offer,Low,English,79,False,False,2023-05-18,5,C
CNT104269,CMP17462,Push Notification,Get instant personal loans up to ₹50L at just 14.0% p.a.! No collateral needed. Apply now: bit.ly/bank-offer,Personalized,Download App,Low,Kannada,108,True,True,2025-01-09,5,Control
CNT104270,CMP12533,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Visit Branch,Low,English,82,False,False,2024-12-04,1,C
CNT104271,CMP18888,WhatsApp,Special home loan rates for women borrowers: 13.3% p.a. Apply today!,Reminder,Claim Offer,Low,English,68,False,False,2024-10-21,3,A
CNT104272,CMP10584,Call Center,Get instant personal loans up to ₹50L at just 9.8% p.a.! No collateral needed. Apply now: bit.ly/bank-offer,Urgent,Check Eligibility,Medium,Hindi,107,True,True,2025-05-04,3,Control
CNT104273,CMP10691,Email,Festive personal loan at lowest EMI ever! Approval in 2 mins. Check eligibility now.,Educational,Upgrade Today,Low,Hindi,84,False,False,2024-02-22,2,Control
CNT104274,CMP14219,SMS,Get instant personal loans up to ₹50L at just 16.3% p.a.! No collateral needed. Apply now: bit.ly/bank-offer,Reminder,Download App,Low,Telugu,108,True,True,2023-12-13,5,B
CNT104275,CMP11157,Push Notification,Your portfolio review is due. Book free consultation with our expert.,Promotional,Know More,Medium,English,69,False,False,2023-10-25,5,C
CNT104276,CMP10422,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Promotional,Know More,Medium,Bengali,81,False,False,2024-04-29,2,C
CNT104277,CMP11467,SMS,Senior Citizen Savings Account: Higher interest rates + priority banking services.,Festive,Download App,Low,Hindi,82,False,False,2024-11-01,2,C
CNT104278,CMP12478,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Festive,Upgrade Today,Low,English,82,False,False,2023-12-28,3,C
CNT104279,CMP10884,Push Notification,Activate your new credit card and get ₹922 cashback on first transaction!,Festive,Visit Branch,Low,Hindi,73,False,True,2023-03-30,2,Control
CNT104280,CMP14673,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Visit Branch,Low,Hindi,74,False,False,2024-11-02,4,C
CNT104281,CMP13036,WhatsApp,Critical illness cover: Protect against 40+ diseases. Premium starting ₹47/month.,Informational,Book Appointment,Low,English,81,False,True,2024-06-19,4,B
CNT104282,CMP15901,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Personalized,Get Started,Low,English,74,False,False,2024-09-21,4,Control
CNT104283,CMP18278,Push Notification,Open Zero Balance Savings Account online in 5 minutes! Earn up to 15.3% interest.,Reminder,Check Eligibility,Low,English,81,False,False,2025-06-27,5,Control
CNT104284,CMP17826,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Enroll Now,Low,English,81,False,False,2023-05-17,3,B
CNT104285,CMP12250,Call Center,Credit Card bill payment due? Convert to easy EMI at 0% interest for 3 months.,Reminder,Check Eligibility,Low,English,78,False,False,2026-01-23,5,Control
CNT104286,CMP14396,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Urgent,Check Eligibility,Low,Tamil,82,False,False,2023-04-13,3,A
CNT104287,CMP15984,Push Notification,Credit Card bill payment due? Convert to easy EMI at 0% interest for 3 months.,Urgent,Download App,Low,Kannada,78,False,False,2025-06-28,1,Control
CNT104288,CMP10823,Email,Exclusive offer for our valued customers! 16% off on all products this festive season.,Educational,Enroll Now,Low,English,86,False,False,2023-06-06,3,C
CNT104289,CMP13690,Push Notification,Your account review is pending. Visit nearest branch for premium benefits.,Informational,Know More,Low,Hindi,74,False,False,2026-04-30,2,B
CNT104290,CMP12493,Push Notification,Start SIP with just ₹500/month! Build wealth systematically. Invest now.,Promotional,Check Eligibility,Low,English,72,False,True,2023-04-14,5,Control
CNT104291,CMP17001,WhatsApp,Special home loan rates for women borrowers: 11.9% p.a. Apply today!,Promotional,Get Started,Low,English,68,False,False,2026-04-05,3,B
CNT104292,CMP15851,Call Center,Secure your family's future! Life insurance at ₹90/day. Get covered now.,Informational,Limited Time Offer,Low,Tamil,72,False,True,2026-03-04,4,B
CNT104293,CMP15523,WhatsApp,Exclusive offer for our valued customers! 22% off on all products this festive season.,Reminder,Visit Branch,Low,English,86,False,False,2025-08-10,4,B
CNT104294,CMP12474,Push Notification,Exclusive offer for our valued customers! 19% off on all products this festive season.,Promotional,Upgrade Today,Low,English,86,False,False,2023-09-25,2,B
CNT104295,CMP12113,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Promotional,Claim Offer,Low,English,81,False,False,2025-02-26,5,A
CNT104296,CMP13364,Email,Flash Sale! Get 22% cashback on all online purchases this weekend!,Personalized,Visit Branch,Low,Hindi,66,False,False,2026-01-04,1,C
CNT104297,CMP15030,Push Notification,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Limited Time Offer,Low,English,82,False,False,2025-10-30,4,A
CNT104298,CMP13529,Push Notification,Term insurance with ₹1Cr cover at just ₹27/month. No medical tests required!,Informational,Call Us,Low,Kannada,76,False,True,2024-05-10,1,Control
CNT104299,CMP16054,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Educational,Enroll Now,Low,Hindi,82,False,False,2024-06-06,4,B
CNT104300,CMP14050,SMS,Open Zero Balance Savings Account online in 5 minutes! Earn up to 9.1% interest.,Festive,Get Started,Low,Marathi,80,False,False,2025-01-05,5,A
CNT104301,CMP15115,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Claim Offer,Low,Hindi,74,False,False,2023-11-18,5,Control
CNT104302,CMP14023,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Festive,Activate Now,Low,English,81,False,False,2023-03-13,2,C
CNT104303,CMP11093,SMS,Festive personal loan at lowest EMI ever! Approval in 2 mins. Check eligibility now.,Reminder,Upgrade Today,Low,English,84,False,False,2023-01-23,1,B
CNT104304,CMP11843,Call Center,Upgrade to our Premium Credit Card and get 4X reward points + airport lounge access!,Urgent,Book Appointment,Medium,English,84,False,False,2026-01-21,1,A
CNT104305,CMP16784,Email,Refer & Earn: Get ₹15 for every successful savings account referral!,Informational,Book Appointment,Low,English,68,False,True,2024-12-07,1,Control
CNT104306,CMP14071,WhatsApp,Exclusive offer for our valued customers! 12% off on all products this festive season.,Informational,Call Us,Low,English,86,False,False,2025-07-07,4,Control
CNT104307,CMP13267,WhatsApp,Secure your family's future! Life insurance at ₹22/day. Get covered now.,Personalized,Limited Time Offer,Low,English,72,False,True,2025-10-27,5,Control
CNT104308,CMP11803,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Educational,Apply Now,Low,Marathi,74,False,False,2023-04-03,4,Control
CNT104309,CMP16643,Push Notification,Flash Sale! Get 14% cashback on all online purchases this weekend!,Festive,Download App,Low,Hindi,66,False,False,2023-07-05,1,Control
CNT104310,CMP14127,Push Notification,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Informational,Call Us,Low,Kannada,74,False,False,2025-10-30,4,Control
CNT104311,CMP17176,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Upgrade Today,Medium,English,74,False,False,2024-06-11,5,A
CNT104312,CMP18473,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Enroll Now,Low,English,82,False,False,2023-08-15,5,A
CNT104313,CMP14085,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Reminder,Claim Offer,Low,English,81,False,False,2025-11-07,4,B
CNT104314,CMP11736,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Apply Now,Low,English,74,False,False,2025-08-18,1,C
CNT104315,CMP19068,WhatsApp,Exclusive offer for our valued customers! 8% off on all products this festive season.,Informational,Know More,Low,Telugu,85,False,False,2025-05-20,2,C
CNT104316,CMP11242,SMS,Exclusive offer for our valued customers! 19% off on all products this festive season.,Festive,Enroll Now,Low,Tamil,86,False,False,2025-03-21,1,Control
CNT104317,CMP19495,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Educational,Claim Offer,Low,Bengali,82,False,False,2024-12-01,5,B
CNT104318,CMP16672,SMS,Term insurance with ₹1Cr cover at just ₹66/month. No medical tests required!,Personalized,Upgrade Today,Low,English,76,False,True,2025-08-26,3,Control
CNT104319,CMP12246,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Book Appointment,Low,English,74,False,False,2024-01-25,1,C
CNT104320,CMP10470,SMS,Exclusive offer for our valued customers! 5% off on all products this festive season.,Informational,Claim Offer,Low,English,85,False,False,2023-06-05,4,Control
CNT104321,CMP18987,SMS,Term insurance with ₹1Cr cover at just ₹91/month. No medical tests required!,Festive,Apply Now,Low,English,76,False,True,2024-08-27,3,A
CNT104322,CMP11612,SMS,Start SIP with just ₹500/month! Build wealth systematically. Invest now.,Reminder,Apply Now,Low,Hindi,72,False,True,2026-04-10,1,B
CNT104323,CMP15357,Email,Activate your new credit card and get ₹1616 cashback on first transaction!,Promotional,Download App,Medium,Kannada,74,False,True,2023-01-13,3,B
CNT104324,CMP12355,WhatsApp,Credit Card bill payment due? Convert to easy EMI at 0% interest for 3 months.,Educational,Visit Branch,Low,English,78,False,False,2023-10-07,4,Control
CNT104325,CMP13156,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Enroll Now,Low,English,74,False,False,2024-09-07,2,Control
CNT104326,CMP14958,Push Notification,Exclusive offer for our valued customers! 12% off on all products this festive season.,Festive,Apply Now,Low,Hindi,86,False,False,2023-12-18,1,C
CNT104327,CMP17733,Call Center,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Urgent,Claim Offer,Medium,Hindi,74,False,False,2025-04-05,5,C
CNT104328,CMP13338,Push Notification,Refer & Earn: Get ₹6 for every successful savings account referral!,Promotional,Visit Branch,Low,Hindi,67,False,True,2023-08-15,3,C
CNT104329,CMP19133,Push Notification,Festive personal loan at lowest EMI ever! Approval in 2 mins. Check eligibility now.,Reminder,Call Us,Low,Hindi,84,False,False,2025-05-17,5,C
CNT104330,CMP17810,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Festive,Claim Offer,Low,English,82,False,False,2024-11-25,5,Control
CNT104331,CMP16222,WhatsApp,"Tax-saving FD under 80C: Save up to ₹46,800 in taxes. Start with ₹15000.",Festive,Upgrade Today,Low,Hindi,72,False,True,2023-07-27,1,B
CNT104332,CMP19893,Call Center,Exclusive offer for our valued customers! 21% off on all products this festive season.,Educational,Apply Now,Low,Hindi,86,False,False,2023-12-03,5,Control
CNT104333,CMP14695,SMS,Need funds urgently? Get personal loan disbursed in 24 hours. No documentation hassle!,Educational,Get Started,Low,Bengali,86,False,False,2024-01-05,2,A
CNT104334,CMP13739,Email,Flash Sale! Get 13% cashback on all online purchases this weekend!,Urgent,Activate Now,Medium,Kannada,66,False,False,2026-04-19,5,Control
CNT104335,CMP12772,WhatsApp,Secure your family's future! Life insurance at ₹97/day. Get covered now.,Informational,Call Us,Low,Hindi,72,False,True,2023-08-05,2,B
CNT104336,CMP11232,WhatsApp,Start SIP with just ₹500/month! Build wealth systematically. Invest now.,Personalized,Enroll Now,Low,Telugu,72,False,True,2023-10-31,3,B
CNT104337,CMP18326,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Educational,Download App,Low,English,82,False,False,2023-04-17,4,A
CNT104338,CMP15026,Email,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Get Started,Low,English,74,False,False,2026-01-26,5,C
CNT104339,CMP10073,Call Center,Tax-saving ELSS funds: Save taxes + grow wealth. Invest before deadline!,Festive,Download App,Low,English,72,False,False,2023-07-10,2,Control
CNT104340,CMP19797,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Festive,Activate Now,Low,English,81,False,False,2025-06-24,1,A
CNT104341,CMP16602,WhatsApp,Exclusive offer for our valued customers! 16% off on all products this festive season.,Reminder,Claim Offer,Low,Hindi,86,False,False,2025-03-25,3,A
CNT104342,CMP12636,Push Notification,"Dear Customer, your pre-approved loan of ₹31L is ready. Interest starting 12.8% p.a. Apply today!",Personalized,Know More,Low,English,97,False,True,2025-07-24,1,A
CNT104343,CMP10032,WhatsApp,Exclusive offer for our valued customers! 18% off on all products this festive season.,Promotional,Apply Now,Low,English,86,False,False,2023-12-17,3,A
CNT104344,CMP13647,Push Notification,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Urgent,Get Started,Low,English,74,False,False,2025-04-20,4,A
CNT104345,CMP14873,SMS,Exclusive offer for our valued customers! 10% off on all products this festive season.,Festive,Visit Branch,Low,English,86,False,False,2024-05-23,5,B
CNT104346,CMP17711,SMS,"Dear Customer, your pre-approved loan of ₹30L is ready. Interest starting 13.6% p.a. Apply today!",Educational,Activate Now,Low,English,97,False,True,2026-04-12,5,B
CNT104347,CMP12118,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Informational,Claim Offer,Low,English,81,False,False,2024-07-05,1,B
CNT104348,CMP12461,Call Center,Exclusive offer for our valued customers! 17% off on all products this festive season.,Personalized,Call Us,Low,English,86,False,False,2023-09-28,5,C
CNT104349,CMP15839,Email,Secure your family's future! Life insurance at ₹87/day. Get covered now.,Urgent,Book Appointment,Low,English,72,False,True,2023-05-14,4,Control
CNT104350,CMP11048,Call Center,Exclusive offer for our valued customers! 20% off on all products this festive season.,Personalized,Call Us,Low,English,86,False,False,2026-03-22,4,A
CNT104351,CMP10525,Call Center,Credit Card bill payment due? Convert to easy EMI at 0% interest for 3 months.,Educational,Call Us,Low,Kannada,78,False,False,2025-02-07,3,B
CNT104352,CMP11729,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Reminder,Upgrade Today,Low,English,81,False,False,2023-08-04,3,C
CNT104353,CMP17858,SMS,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Festive,Activate Now,Low,English,82,False,False,2026-01-14,4,C
CNT104354,CMP18592,Email,Your account review is pending. Visit nearest branch for premium benefits.,Promotional,Apply Now,Low,English,74,False,False,2025-12-11,1,B
CNT104355,CMP12771,WhatsApp,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Personalized,Know More,Low,English,79,False,False,2023-06-07,3,C
CNT104356,CMP12145,WhatsApp,Term insurance with ₹1Cr cover at just ₹18/month. No medical tests required!,Urgent,Book Appointment,Medium,English,76,False,True,2024-05-26,4,Control
CNT104357,CMP16484,WhatsApp,Activate your new credit card and get ₹1267 cashback on first transaction!,Urgent,Download App,Low,Telugu,74,False,True,2024-12-15,3,A
CNT104358,CMP13986,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Promotional,Download App,Low,English,74,False,False,2024-12-02,1,B
CNT104359,CMP19885,Push Notification,Home loan balance transfer: Save up to ₹9L on interest!,Urgent,Check Eligibility,Medium,English,55,False,True,2025-06-05,4,A
CNT104360,CMP11335,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Promotional,Download App,Medium,Hindi,74,False,False,2025-04-18,5,Control
CNT104361,CMP18848,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Visit Branch,Low,English,74,False,False,2025-10-22,4,C
CNT104362,CMP19609,Push Notification,Critical illness cover: Protect against 40+ diseases. Premium starting ₹39/month.,Urgent,Check Eligibility,Low,Hindi,81,False,True,2025-06-21,4,B
CNT104363,CMP10804,WhatsApp,Critical illness cover: Protect against 40+ diseases. Premium starting ₹47/month.,Promotional,Limited Time Offer,Medium,Hindi,81,False,True,2025-12-29,4,C
CNT104364,CMP13101,Call Center,Term insurance with ₹1Cr cover at just ₹92/month. No medical tests required!,Promotional,Activate Now,Medium,Bengali,76,False,True,2024-12-08,1,B
CNT104365,CMP12807,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Informational,Know More,Low,English,74,False,False,2025-12-27,3,A
CNT104366,CMP10322,Push Notification,Senior Citizen Savings Account: Higher interest rates + priority banking services.,Reminder,Check Eligibility,Low,English,82,False,False,2023-05-21,4,B
CNT104367,CMP18114,Call Center,Special home loan rates for women borrowers: 14.3% p.a. Apply today!,Festive,Activate Now,Low,Hindi,68,False,False,2023-04-11,2,B
CNT104368,CMP10131,WhatsApp,Exclusive offer for our valued customers! 25% off on all products this festive season.,Promotional,Check Eligibility,Medium,Hindi,86,False,False,2023-10-16,3,B
CNT104369,CMP10303,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Festive,Activate Now,Low,Tamil,82,False,False,2026-03-11,4,Control
CNT104370,CMP15510,SMS,Activate your new credit card and get ₹1403 cashback on first transaction!,Educational,Upgrade Today,Low,Hindi,74,False,True,2024-06-15,3,A
CNT104371,CMP14145,Push Notification,Your portfolio review is due. Book free consultation with our expert.,Personalized,Limited Time Offer,Low,Hindi,69,False,False,2023-11-24,4,B
CNT104372,CMP14713,WhatsApp,FD rates increased! Earn up to 11.7% p.a. on fixed deposits. Invest now!,Personalized,Limited Time Offer,Low,Marathi,72,False,False,2023-10-10,3,A
CNT104373,CMP17166,WhatsApp,Pre-approved home loan up to ₹30Cr waiting for you. Check now!,Urgent,Enroll Now,Medium,Tamil,62,False,True,2023-06-13,3,A
CNT104374,CMP12390,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Urgent,Upgrade Today,Medium,English,81,False,False,2023-02-06,1,Control
CNT104375,CMP12584,Call Center,Exclusive offer for our valued customers! 5% off on all products this festive season.,Reminder,Call Us,Low,Hindi,85,False,False,2025-04-19,5,C
CNT104376,CMP10387,Email,Open Zero Balance Savings Account online in 5 minutes! Earn up to 10.1% interest.,Promotional,Check Eligibility,Low,Hindi,81,False,False,2023-04-20,3,C
CNT104377,CMP17665,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Get Started,Low,English,74,False,False,2026-02-06,4,C
CNT104378,CMP16470,SMS,Exclusive: Your credit limit increased to ₹2L! Enjoy more shopping freedom.,Festive,Apply Now,Low,Hindi,75,False,True,2025-07-27,5,Control
CNT104379,CMP17380,WhatsApp,Special home loan rates for women borrowers: 13.3% p.a. Apply today!,Promotional,Claim Offer,Low,English,68,False,False,2023-10-27,1,Control
CNT104380,CMP11890,Push Notification,Special home loan rates for women borrowers: 9.0% p.a. Apply today!,Promotional,Upgrade Today,Low,English,67,False,False,2024-10-29,4,C
CNT104381,CMP17262,Email,Pre-approved personal loan waiting for you! Up to ₹25L at attractive rates. Limited period offer.,Educational,Call Us,Low,English,97,False,True,2025-12-27,2,A
CNT104382,CMP16774,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Apply Now,Low,Hindi,82,False,False,2025-06-21,4,B
CNT104383,CMP15358,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Promotional,Get Started,Low,Hindi,74,False,False,2024-01-08,3,A
CNT104384,CMP13594,Push Notification,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Limited Time Offer,Low,English,82,False,False,2025-12-15,2,C
CNT104385,CMP17296,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Informational,Book Appointment,Low,English,82,False,False,2023-06-19,2,Control
CNT104386,CMP19065,Push Notification,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Festive,Visit Branch,Low,English,82,False,False,2026-03-30,2,B
CNT104387,CMP16070,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Reminder,Book Appointment,Low,English,81,False,False,2025-08-10,4,Control
CNT104388,CMP14240,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Download App,Low,Hindi,74,False,False,2024-03-13,1,A
CNT104389,CMP11353,Email,Term insurance with ₹1Cr cover at just ₹87/month. No medical tests required!,Informational,Know More,Low,English,76,False,True,2023-12-20,4,Control
CNT104390,CMP13767,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Festive,Activate Now,Low,English,81,False,False,2024-07-10,2,A
CNT104391,CMP13818,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Promotional,Visit Branch,Low,Bengali,74,False,False,2025-10-27,1,A
CNT104392,CMP15134,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Upgrade Today,Low,Bengali,74,False,False,2025-02-15,3,Control
CNT104393,CMP18362,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Promotional,Visit Branch,Low,Bengali,81,False,False,2023-06-15,5,C
CNT104394,CMP15076,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Informational,Know More,Low,Hindi,81,False,False,2025-09-28,1,B
CNT104395,CMP16522,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Festive,Know More,Low,English,82,False,False,2026-03-25,2,A
CNT104396,CMP12541,WhatsApp,Exclusive offer for our valued customers! 7% off on all products this festive season.,Urgent,Upgrade Today,Low,Bengali,85,False,False,2025-02-28,1,C
CNT104397,CMP15740,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Reminder,Download App,Low,English,81,False,False,2024-05-30,3,C
CNT104398,CMP18037,Call Center,Need funds urgently? Get personal loan disbursed in 24 hours. No documentation hassle!,Reminder,Check Eligibility,Low,English,86,False,False,2024-11-09,2,Control
CNT104399,CMP11322,WhatsApp,Exclusive offer for our valued customers! 5% off on all products this festive season.,Informational,Visit Branch,Low,English,85,False,False,2024-08-26,2,C
CNT104400,CMP17758,Email,Start SIP with just ₹500/month! Build wealth systematically. Invest now.,Promotional,Check Eligibility,Low,Hindi,72,False,True,2025-12-05,3,A
CNT104401,CMP15437,WhatsApp,Exclusive offer for our valued customers! 25% off on all products this festive season.,Urgent,Book Appointment,Medium,Hindi,86,False,False,2025-11-26,1,C
CNT104402,CMP16928,WhatsApp,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Promotional,Call Us,Medium,English,79,False,False,2023-07-29,2,B
CNT104403,CMP16850,Push Notification,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Claim Offer,Low,Hindi,82,False,False,2024-12-07,5,Control
CNT104404,CMP16465,Push Notification,Credit Card bill payment due? Convert to easy EMI at 0% interest for 3 months.,Reminder,Limited Time Offer,Low,English,78,False,False,2025-12-19,5,C
CNT104405,CMP16511,Push Notification,Activate your new credit card and get ₹546 cashback on first transaction!,Promotional,Claim Offer,Low,Telugu,73,False,True,2023-05-23,1,B
CNT104406,CMP10432,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Festive,Visit Branch,Low,English,81,False,False,2023-03-16,4,B
CNT104407,CMP12612,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Check Eligibility,Low,Marathi,82,False,False,2023-06-17,1,C
CNT104408,CMP10542,Call Center,FD rates increased! Earn up to 12.5% p.a. on fixed deposits. Invest now!,Festive,Enroll Now,Low,English,72,False,False,2025-09-15,3,Control
CNT104409,CMP18737,Email,Upgrade to our Premium Credit Card and get 2X reward points + airport lounge access!,Urgent,Book Appointment,Low,English,84,False,False,2024-03-18,3,C
CNT104410,CMP16374,Push Notification,Senior Citizen FD: Extra 0.58% interest rate. Lock in high returns today!,Festive,Upgrade Today,Low,English,73,False,False,2025-03-01,5,A
CNT104411,CMP18423,Push Notification,Pre-approved personal loan waiting for you! Up to ₹25L at attractive rates. Limited period offer.,Festive,Get Started,Low,Hindi,97,False,True,2025-12-28,3,B
CNT104412,CMP14951,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Call Us,Low,English,82,False,False,2024-11-18,2,Control
CNT104413,CMP12337,WhatsApp,Festive personal loan at lowest EMI ever! Approval in 2 mins. Check eligibility now.,Festive,Upgrade Today,Low,English,84,False,False,2023-11-13,2,B
CNT104414,CMP15736,Push Notification,Special home loan rates for women borrowers: 8.7% p.a. Apply today!,Urgent,Download App,Low,Hindi,67,False,False,2023-06-20,5,C
CNT104415,CMP10448,WhatsApp,Exclusive offer for our valued customers! 17% off on all products this festive season.,Educational,Know More,Low,Hindi,86,False,False,2024-10-24,1,Control
CNT104416,CMP11595,SMS,Exclusive offer for our valued customers! 17% off on all products this festive season.,Reminder,Check Eligibility,Low,English,86,False,False,2025-04-24,2,C
CNT104417,CMP12193,Email,Term insurance with ₹1Cr cover at just ₹85/month. No medical tests required!,Reminder,Call Us,Low,Kannada,76,False,True,2024-02-23,3,A
CNT104418,CMP14063,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Festive,Check Eligibility,Low,Bengali,82,False,False,2024-08-12,5,A
CNT104419,CMP13959,Push Notification,Exclusive offer for our valued customers! 6% off on all products this festive season.,Festive,Apply Now,Low,English,85,False,False,2025-07-25,1,B
CNT104420,CMP15990,Push Notification,Secure your family's future! Life insurance at ₹95/day. Get covered now.,Reminder,Get Started,Low,Tamil,72,False,True,2023-06-26,3,A
CNT104421,CMP18390,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Personalized,Visit Branch,Low,English,81,False,False,2024-12-30,1,Control
CNT104422,CMP13742,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Enroll Now,Low,English,81,False,False,2025-07-18,4,A
CNT104423,CMP14396,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Visit Branch,Low,Kannada,82,False,False,2025-05-06,3,A
CNT104424,CMP13810,SMS,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Urgent,Call Us,Low,Hindi,79,False,False,2023-02-13,2,C
CNT104425,CMP12263,Push Notification,Upgrade to our Premium Credit Card and get 3X reward points + airport lounge access!,Informational,Book Appointment,Low,Hindi,84,False,False,2024-04-27,1,B
CNT104426,CMP11173,SMS,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Festive,Visit Branch,Low,Bengali,74,False,False,2023-05-06,2,A
CNT104427,CMP10475,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Personalized,Apply Now,Low,English,81,False,False,2023-09-07,2,C
